"grid","easting","northing","era5_raw","era5_smooth","residual_pct"
"NT74",375000,645000,982604.213333333,979468.479643585,0.320146462588515
"NT75",375000,655000,982604.213333333,984786.269100996,-0.221576583277721
"NT76",375000,665000,989613.244444444,990152.595747267,-0.0544715334928405
"NT77",375000,675000,989613.244444444,995661.74921834,-0.607485903585662
"NT80",385000,605000,959136.195555556,972596.252030664,-1.38393053098916
"NT81",385000,615000,986867.822222222,977521.594722942,0.956114683269911
"NT82",385000,625000,986867.822222222,982905.397808825,0.403133854207164
"NT83",385000,635000,986867.822222222,988471.761223475,-0.162264524306393
"NT84",385000,645000,996162.897777778,993972.397021568,0.220378429297801
"NT85",385000,655000,996162.897777778,999403.042115944,-0.32420797232182
"NT86",385000,665000,1005249.19111111,1004772.72387112,0.0474203995263322
"NT87",385000,675000,1005249.19111111,1010105.69473614,-0.480791629067941
"NT90",395000,605000,995333.902222222,988434.026820518,0.698061298425636
"NT91",395000,615000,1016204.8,993677.691878425,2.26704376134176
"NT92",395000,625000,1016204.8,999228.796462289,1.69891055960497
"NT93",395000,635000,1016204.8,1004762.38454046,1.13881805644746
"NT94",395000,645000,1006276.58666667,1010095.39325705,-0.37806395473866
"NT95",395000,655000,1006276.58666667,1015173.9377422,-0.876436120427366
"NT96",395000,665000,1029877.79555556,1020024.07795705,0.966027941050472
"NT97",395000,675000,1029877.79555556,1024720.48286595,0.503289704445411
"NU00",405000,605000,995333.902222222,1005556.88959918,-1.01664932960975
"NU01",405000,615000,1016204.8,1011102.46765109,0.504630590089036
"NU02",405000,625000,1016204.8,1016688.00918577,-0.0475277746370922
"NU03",405000,635000,1016204.8,1022014.65674358,-0.568470980846393
"NU04",405000,645000,1006276.58666667,1026896.82836466,-2.00801493669333
"NU05",405000,655000,1006276.58666667,1031307.63996802,-2.42711799382484
"NU10",415000,605000,1021912.97777778,1022680.37882246,-0.0750382094516103
"NU11",415000,615000,1037065.63555556,1028442.19159749,0.838495739334414
"NU12",415000,625000,1037065.63555556,1033983.22565279,0.298110242631529
"NU13",415000,635000,1037065.63555556,1039022.02170246,-0.188291114725724
"NU14",415000,645000,1031427.68,1043335.40515834,-1.14131324399267
"NU20",425000,605000,1040023.12888889,1038710.80981379,0.126341139679802
"NU21",425000,615000,1053674.15111111,1044518.31583399,0.876560529224457
"NU22",425000,625000,1053674.15111111,1049918.79111349,0.357680996797383
"NU23",425000,635000,1053674.15111111,1054623.81730642,-0.0900478615905244
"NU24",425000,645000,1061892.24888889,1058436.3431666,0.326510493012044
"NU30",435000,605000,1040023.12888889,1053093.95818868,-1.2411835808336
"NW95",195000,555000,1021359.00444444,1040957.20539003,-1.88270957193112
"NW96",195000,565000,1025608.67555556,1030165.51167491,-0.442340193659447
"NW97",195000,575000,1025608.67555556,1020392.68792831,0.511174539856842
"NX03",205000,535000,1031658.98666667,1055235.39073239,-2.23423174324704
"NX04",205000,545000,1031658.98666667,1042823.58454141,-1.07061232985609
"NX05",205000,555000,1031658.98666667,1030448.40224307,0.117481323757439
"NX06",205000,565000,1004238.52444444,1018560.73543924,-1.40612243300551
"NX07",205000,575000,1004238.52444444,1007564.25695405,-0.33007646774438
"NX08",205000,585000,1004238.52444444,997842.857588185,0.640949304554671
"NX09",205000,595000,982449.653333333,989543.631064187,-0.716893879982246
"NX12",215000,525000,1070547.62666667,1059225.12839069,1.06894162274822
"NX13",215000,535000,1033873.26222222,1046757.54361365,-1.23087542765178
"NX14",215000,545000,1031658.98666667,1033764.14205739,-0.203639815416335
"NX15",215000,555000,1031658.98666667,1020512.27875089,1.09226592838451
"NX16",215000,565000,1004238.52444444,1007462.66383881,-0.32002569525269
"NX17",215000,575000,1004238.52444444,995145.110277968,0.913777706643877
"NX18",215000,585000,1004238.52444444,984046.907779002,2.05189574865038
"NX19",215000,595000,982449.653333333,974448.352152644,0.821110853439669
"NX24",225000,545000,1033873.26222222,1025223.663033,0.843679238112543
"NX25",225000,555000,1033873.26222222,1011257.07120373,2.23644330037423
"NX26",225000,565000,997766.613333333,997188.953253555,0.0579288486794695
"NX27",225000,575000,997766.613333333,983661.565001556,1.43393305519212
"NX28",225000,585000,958848.017777778,971275.405581682,-1.27949165936735
"NX29",225000,595000,958848.017777778,960415.350568049,-0.163193225654358
"NX33",235000,535000,1018470.82666667,1030556.28545972,-1.17271215202594
"NX34",235000,545000,1018470.82666667,1016984.4052489,0.146159706096763
"NX35",235000,555000,1018470.82666667,1002575.58969945,1.58544025313635
"NX36",235000,565000,981242.293333333,987821.850580314,-0.666067190467096
"NX37",235000,575000,981242.293333333,973444.421503732,0.801059789068948
"NX38",235000,585000,941853.76,960139.89093636,-1.90452777860601
"NX39",235000,595000,941853.76,948350.287265675,-0.685034565066269
"NX43",245000,535000,1018470.82666667,1022236.55704956,-0.368381502004395
"NX44",245000,545000,1018470.82666667,1008714.56545562,0.967197415914951
"NX45",245000,555000,1018470.82666667,994240.076145888,2.43711263528102
"NX46",245000,565000,981242.293333333,979291.742554301,0.199179743305533
"NX47",245000,575000,981242.293333333,964620.683519375,1.72312392818651
"NX48",245000,585000,941853.76,950945.854001875,-0.95611058859053
"NX49",245000,595000,941853.76,938806.387753865,0.324600714895595
"NX54",255000,545000,1006266.13333333,1000190.2152769,0.607476254379302
"NX55",255000,555000,1006266.13333333,986060.421847532,2.04913522925333
"NX56",255000,565000,961675.057777778,971502.507723278,-1.01157226742846
"NX57",255000,575000,961675.057777778,957193.539137926,0.4681935738814
"NX58",255000,585000,923446.577777778,943905.069640435,-2.1674310818619
"NX59",255000,595000,923446.577777778,932170.651197909,-0.935888016740261
"NX64",265000,545000,982531.928888889,991367.149838733,-0.891215827686129
"NX65",265000,555000,982531.928888889,977968.309326984,0.466642887952616
"NX66",265000,565000,954775.946666667,964281.149562343,-0.985729410970124
"NX67",265000,575000,954775.946666667,950971.033759065,0.400108181272524
"NX68",265000,585000,924382.471111111,938759.357617626,-1.53147730457781
"NX69",265000,595000,924382.471111111,928169.081729188,-0.407965605902565
"NX74",275000,545000,982531.928888889,982215.331120181,0.032233030647867
"NX75",275000,555000,982531.928888889,969799.398872663,1.31290347581434
"NX76",275000,565000,954775.946666667,957437.779863473,-0.278016311115861
"NX77",275000,575000,954775.946666667,945711.151809841,0.95851622765348
"NX78",275000,585000,924382.471111111,935222.601908418,-1.15909632371874
"NX79",275000,595000,924382.471111111,926381.810212654,-0.215822361741321
"NX84",285000,545000,964935.822222222,972818.420416191,-0.810284635707908
"NX85",285000,555000,942637.191111111,961580.282490583,-1.96999582088014
"NX86",285000,565000,942637.191111111,950877.429826814,-0.866593154619711
"NX87",285000,575000,942637.191111111,941172.008032861,0.155676440198459
"NX88",285000,585000,927881.511111111,932887.11801281,-0.536571553518895
"NX89",285000,595000,927881.511111111,926261.564683514,0.174890818032644
"NX90",295000,505000,984669.155555556,1010553.71387283,-2.56142330307969
"NX91",295000,515000,984669.155555556,997948.949258544,-1.33070872140853
"NX92",295000,525000,1005619.18222222,985753.881729867,2.01523938789816
"NX93",295000,535000,964935.822222222,974211.978826118,-0.952170246877157
"NX95",295000,555000,942637.191111111,953518.713098315,-1.14119647970475
"NX96",295000,565000,942637.191111111,944648.211618658,-0.212885652332013
"NX97",295000,575000,942637.191111111,937142.620810476,0.586311003108914
"NX98",295000,585000,927881.511111111,931252.221821797,-0.361954648987799
"NX99",295000,595000,927881.511111111,927011.092331693,0.0938951849247591
"NY00",305000,505000,984669.155555556,1000024.35008875,-1.53548206419534
"NY01",305000,515000,984669.155555556,987360.622129209,-0.27259205130641
"NY02",305000,525000,984669.155555556,975392.131861564,0.951107087186156
"NY03",305000,535000,957543.537777778,964374.068797489,-0.708286466913018
"NY04",305000,545000,957543.537777778,954507.602438836,0.318062981498019
"NY05",305000,555000,933799.928888889,945952.958027026,-1.28473927112453
"NY06",305000,565000,933799.928888889,938886.133042789,-0.541727476303955
"NY07",305000,575000,933799.928888889,933507.310131032,0.0313461667285519
"NY08",305000,585000,929610.72,929897.554225057,-0.0308457876627527
"NY09",305000,595000,929610.72,927902.012314641,0.184147427495762
"NY10",315000,505000,977529.404444444,989582.037737868,-1.2179519063397
"NY11",315000,515000,977529.404444444,977145.886193383,0.0392488221543895
"NY12",315000,525000,977529.404444444,965665.960855637,1.22852456954119
"NY13",315000,535000,951611.697777778,955383.295248371,-0.394773227598911
"NY14",315000,545000,951611.697777778,946511.844596171,0.538805003944016
"NY15",315000,555000,929582.186666667,939304.640582966,-1.03506929447992
"NY16",315000,565000,929582.186666667,933876.903498974,-0.459880399249252
"NY17",315000,575000,929582.186666667,930362.564214827,-0.0838788638082035
"NY18",315000,585000,931269.333333333,928692.65842073,0.277451844723819
"NY19",315000,595000,931269.333333333,928559.333781826,0.291849906938074
"NY20",325000,505000,977529.404444444,979664.982963701,-0.217990696451756
"NY21",325000,515000,977529.404444444,967871.858615582,0.997812442101205
"NY22",325000,525000,977529.404444444,957220.431514291,2.12166103663561
"NY23",325000,535000,951611.697777778,947867.962741487,0.394963769580574
"NY24",325000,545000,951611.697777778,940110.922349184,1.22334239026344
"NY25",325000,555000,929582.186666667,934165.349693918,-0.490615823928035
"NY26",325000,565000,929582.186666667,930166.838154954,-0.0628544755956973
"NY27",325000,575000,929582.186666667,928134.305335007,0.155999118159593
"NY28",325000,585000,931269.333333333,927914.097259875,0.361589082800467
"NY29",325000,595000,931269.333333333,929132.752836828,0.229954276176558
"NY30",335000,505000,965587.164444444,970734.249531649,-0.530225969639776
"NY31",335000,515000,965587.164444444,960055.776581155,0.576152760935085
"NY32",335000,525000,965587.164444444,950595.291882333,1.57710359920097
"NY33",335000,535000,940992.32,942453.688879277,-0.155060020085905
"NY34",335000,545000,940992.32,935937.94962613,0.540032635271322
"NY35",335000,555000,931440.586666667,931186.586209473,0.0272770743216492
"NY36",335000,565000,931440.586666667,928356.378158332,0.33222247198354
"NY37",335000,575000,931440.586666667,927390.745877723,0.436691956108601
"NY38",335000,585000,930475.68,928129.640513144,0.252770667420905
"NY39",335000,595000,930475.68,930239.96402452,0.0253392656298906
"NY40",345000,505000,952890.56,963206.639484443,-1.07101415849512
"NY41",345000,515000,952890.56,954099.768026936,-0.126738111407014
"NY42",345000,525000,952890.56,946177.126789479,0.70953239308382
"NY43",345000,535000,941807.591111111,939511.264853624,0.244417107424942
"NY44",345000,545000,941807.591111111,934331.454592093,0.800158924573759
"NY45",345000,555000,934358.648888889,930784.378975496,0.384006220358645
"NY46",345000,565000,934358.648888889,928892.178199156,0.5884935644878
"NY47",345000,575000,934358.648888889,928690.36516972,0.61035237704156
"NY48",345000,585000,933060.622222222,930033.463056304,0.32548927389882
"NY49",345000,595000,933060.622222222,932644.672418864,0.0445989577444365
"NY50",355000,505000,952890.56,957450.231908459,-0.476230696541808
"NY51",355000,515000,952890.56,950202.073007187,0.282938447429879
"NY52",355000,525000,952890.56,944122.57796648,0.928691065984842
"NY53",355000,535000,941807.591111111,939200.317649244,0.277605683566321
"NY54",355000,545000,941807.591111111,935519.515774988,0.672147959512496
"NY55",355000,555000,934358.648888889,933193.873176002,0.12481604802251
"NY56",355000,565000,934358.648888889,932251.159214194,0.226064580758621
"NY57",355000,575000,934358.648888889,932698.944464879,0.17794642460565
"NY58",355000,585000,933060.622222222,934421.513717771,-0.145640000317841
"NY59",355000,595000,933060.622222222,937235.828739782,-0.445480890671226
"NY60",365000,505000,946501.048888889,953629.009423045,-0.747456344524225
"NY61",365000,515000,946501.048888889,948438.093965968,-0.204235267373033
"NY62",365000,525000,946501.048888889,944398.299244174,0.222654958866127
"NY63",365000,535000,940773.706666667,941408.033838526,-0.0673806839392379
"NY64",365000,545000,940773.706666667,939430.376946441,0.142994068873104
"NY65",365000,555000,937361.688888889,938486.882755841,-0.119894469238421
"NY66",365000,565000,937361.688888889,938574.969725272,-0.129268398957889
"NY67",365000,575000,937361.688888889,939712.808037234,-0.250195498905191
"NY68",365000,585000,941134.56,941779.058262442,-0.068434125476443
"NY69",365000,595000,941134.56,944689.636022111,-0.376322115385993
"NY70",375000,505000,946501.048888889,951859.350069952,-0.562929930842171
"NY71",375000,515000,946501.048888889,948778.104600799,-0.239998762710545
"NY72",375000,525000,946501.048888889,946842.018483658,-0.0360112445489992
"NY73",375000,535000,940773.706666667,945878.721074624,-0.539711306979999
"NY74",375000,545000,940773.706666667,945728.529089914,-0.523915930506507
"NY75",375000,555000,937361.688888889,946304.423153624,-0.945016640092691
"NY76",375000,565000,937361.688888889,947568.309663659,-1.07713825701847
"NY77",375000,575000,937361.688888889,949487.85962024,-1.27712751758632
"NY78",375000,585000,941134.56,952016.410704603,-1.14303184086389
"NY79",375000,595000,941134.56,955176.988378885,-1.47013889046029
"NY80",385000,505000,949790.933333333,952109.156078739,-0.243482874899869
"NY81",385000,515000,949790.933333333,951034.257139974,-0.130733861299537
"NY82",385000,525000,949790.933333333,951148.316484566,-0.142709935738465
"NY83",385000,535000,944046.133333333,952208.25633299,-0.85717834784268
"NY84",385000,545000,944046.133333333,953923.528123354,-1.03544933098069
"NY85",385000,555000,954885.795555556,956120.350247762,-0.129121265109226
"NY86",385000,565000,954885.795555556,958692.783870525,-0.39710201005156
"NY87",385000,575000,954885.795555556,961562.427155716,-0.694352380209985
"NY88",385000,585000,959136.195555556,964745.278660658,-0.581405603030191
"NY89",385000,595000,959136.195555556,968349.707672297,-0.951465368734276
"NY90",395000,505000,956388.924444444,954303.105034604,0.218569907069977
"NY91",395000,515000,956388.924444444,954976.361613068,0.147915999615985
"NY92",395000,525000,956388.924444444,956949.653734047,-0.0585954848737066
"NY93",395000,535000,958923.04,959874.567346574,-0.0991303842130735
"NY94",395000,545000,958923.04,963416.037084177,-0.4663610435399
"NY95",395000,555000,978356.924444444,967336.661701291,1.13923757668523
"NY96",395000,565000,978356.924444444,971338.425142669,0.722559627016156
"NY97",395000,575000,978356.924444444,975334.015510727,0.309935764122227
"NY98",395000,585000,995333.902222222,979386.252267265,1.62833099995412
"NY99",395000,595000,995333.902222222,983683.557025961,1.18435904646862
